team	stats	rankings	value
South Fla.	Fewest Penalty Yards Per Game	64	54.92
South Fla.	Time of Possession	98	   28:13
UCF	Stat	Rank	Value
UCF	Total Offense	127	268.4
UCF	Rushing Offense	126	81.3
UCF	Passing Offense	102	187.2
UCF	Team Passing Efficiency	122	93.31
UCF	Scoring Offense	125	13.9
UCF	Total Defense	113	464.1
UCF	Rushing Defense	100	199.2
UCF	Passing Yards Allowed	109	264.9
UCF	Team Passing Efficiency Defense	126	166.95
UCF	Scoring Defense	117	37.7
UCF	Turnover Margin	126	-1.67
UCF	3rd Down Conversion Pct	124	0.292
UCF	4th Down Conversion Pct	T-115	0.333
UCF	3rd Down Conversion Pct Defense	122	0.475
UCF	4th Down Conversion Pct Defense	118	0.667
UCF	Red Zone Offense	T-114	0.750
UCF	Red Zone Defense	114	0.906
UCF	Net Punting	10	40.87
UCF	Punt Returns	98	6.00
UCF	Kickoff Returns	33	22.95
UCF	First Downs Offense	124	189
UCF	First Downs Defense	T-76	267
UCF	Fewest Penalties Per Game	32	5.33
UCF	Fewest Penalty Yards Per Game	28	45.08
UCF	Time of Possession	111	   27:35
Central Mich.	Stat	Rank	Value
Central Mich.	Total Offense	63	401.7
Central Mich.	Rushing Offense	124	101.3
Central Mich.	Passing Offense	19	300.4
Central Mich.	Team Passing Efficiency	31	144.35
Central Mich.	Scoring Offense	88	25.8
Central Mich.	Total Defense	16	332.2
Central Mich.	Rushing Defense	29	139.2
Central Mich.	Passing Yards Allowed	24	193.0
Central Mich.	Team Passing Efficiency Defense	54	123.42
Central Mich.	Scoring Defense	T-28	22.0
Central Mich.	Turnover Margin	51	0.15
Central Mich.	3rd Down Conversion Pct	28	0.438
Central Mich.	4th Down Conversion Pct	T-23	0.625
Central Mich.	3rd Down Conversion Pct Defense	39	0.356
Central Mich.	4th Down Conversion Pct Defense	56	0.478
Central Mich.	Red Zone Offense	22	0.887
Central Mich.	Red Zone Defense	20	0.762
Central Mich.	Net Punting	80	36.83
Central Mich.	Punt Returns	112	4.33
Central Mich.	Kickoff Returns	106	19.11
Central Mich.	First Downs Offense	T-55	272
Central Mich.	First Downs Defense	15	223
Central Mich.	Fewest Penalties Per Game	T-69	6.23
Central Mich.	Fewest Penalty Yards Per Game	62	54.08
Central Mich.	Time of Possession	13	   32:56
Rice	Stat	Rank	Value
Rice	Total Offense	62	401.8
Rice	Rushing Offense	58	177.6
Rice	Passing Offense	65	224.3
Rice	Team Passing Efficiency	63	130.31
Rice	Scoring Offense	87	26.1
Rice	Total Defense	102	447.4
Rice	Rushing Defense	88	190.3
Rice	Passing Yards Allowed	101	257.2
Rice	Team Passing Efficiency Defense	127	180.91
Rice	Scoring Defense	108	35.8
Rice	Turnover Margin	119	-1.00
Rice	3rd Down Conversion Pct	7	0.497
Rice	4th Down Conversion Pct	T-66	0.500
Rice	3rd Down Conversion Pct Defense	105	0.443
Rice	4th Down Conversion Pct Defense	62	0.500
Rice	Red Zone Offense	95	0.795
Rice	Red Zone Defense	100	0.881
Rice	Net Punting	42	38.42
Rice	Punt Returns	73	7.53
Rice	Kickoff Returns	59	21.37
Rice	First Downs Offense	54	273
Rice	First Downs Defense	36	243
Rice	Fewest Penalties Per Game	T-93	7.00
Rice	Fewest Penalty Yards Per Game	97	62.67
Rice	Time of Possession	7	   33:38
Vanderbilt	Stat	Rank	Value
Vanderbilt	Total Offense	116	326.5
Vanderbilt	Rushing Offense	87	154.7
Vanderbilt	Passing Offense	111	171.8
Vanderbilt	Team Passing Efficiency	117	98.27
Vanderbilt	Scoring Offense	T-123	15.2
Vanderbilt	Total Defense	28	350.5
Vanderbilt	Rushing Defense	33	143.2
Vanderbilt	Passing Yards Allowed	41	207.3
Vanderbilt	Team Passing Efficiency Defense	28	114.47
Vanderbilt	Scoring Defense	22	21.0
Vanderbilt	Turnover Margin	109	-0.67
Vanderbilt	3rd Down Conversion Pct	88	0.373
Vanderbilt	4th Down Conversion Pct	106	0.389
Vanderbilt	3rd Down Conversion Pct Defense	6	0.282
Vanderbilt	4th Down Conversion Pct Defense	4	0.235
Vanderbilt	Red Zone Offense	126	0.636
Vanderbilt	Red Zone Defense	6	0.714
Vanderbilt	Net Punting	119	33.52
Vanderbilt	Punt Returns	90	6.35
Vanderbilt	Kickoff Returns	100	19.60
Vanderbilt	First Downs Offense	T-115	211
Vanderbilt	First Downs Defense	4	206
Vanderbilt	Fewest Penalties Per Game	64	6.08
Vanderbilt	Fewest Penalty Yards Per Game	38	47.17
Vanderbilt	Time of Possession	25	   32:07
Baylor	Stat	Rank	Value
Baylor	Total Offense	1	616.2
Baylor	Rushing Offense	T-2	326.7
Baylor	Passing Offense	24	289.5
Baylor	Team Passing Efficiency	3	170.79
Baylor	Scoring Offense	1	48.1
Baylor	Total Defense	62	396.5
Baylor	Rushing Defense	56	163.1
Baylor	Passing Yards Allowed	75	233.5
Baylor	Team Passing Efficiency Defense	76	131.43
Baylor	Scoring Defense	T-79	28.3
Baylor	Turnover Margin	T-66	0.00
Baylor	3rd Down Conversion Pct	16	0.467
Baylor	4th Down Conversion Pct	12	0.700
Baylor	3rd Down Conversion Pct Defense	51	0.368
Baylor	4th Down Conversion Pct Defense	T-20	0.391
Baylor	Red Zone Offense	41	0.871
Baylor	Red Zone Defense	T-112	0.905
Baylor	Net Punting	25	39.43
Baylor	Punt Returns	113	4.27
Baylor	Kickoff Returns	39	22.50
Baylor	First Downs Offense	3	383
Baylor	First Downs Defense	88	274
Baylor	Fewest Penalties Per Game	126	9.08
Baylor	Fewest Penalty Yards Per Game	126	80.23
Baylor	Time of Possession	107	   27:51
Miami (OH)	Stat	Rank	Value
Miami (OH)	Total Offense	109	338.2
Miami (OH)	Rushing Offense	109	129.7
Miami (OH)	Passing Offense	80	208.5
Miami (OH)	Team Passing Efficiency	112	109.24
Miami (OH)	Scoring Offense	117	17.9
Miami (OH)	Total Defense	68	404.6
Miami (OH)	Rushing Defense	T-67	168.9
Miami (OH)	Passing Yards Allowed	79	235.7
Miami (OH)	Team Passing Efficiency Defense	91	137.21
Miami (OH)	Scoring Defense	95	32.0
Miami (OH)	Turnover Margin	122	-1.17
Miami (OH)	3rd Down Conversion Pct	118	0.312
Miami (OH)	4th Down Conversion Pct	T-91	0.444
Miami (OH)	3rd Down Conversion Pct Defense	31	0.351
Miami (OH)	4th Down Conversion Pct Defense	T-46	0.467
Miami (OH)	Red Zone Offense	83	0.818
Miami (OH)	Red Zone Defense	T-58	0.827
Miami (OH)	Net Punting	99	35.77
Miami (OH)	Punt Returns	104	5.31
Miami (OH)	Kickoff Returns	122	17.39
Miami (OH)	First Downs Offense	121	199
Miami (OH)	First Downs Defense	T-45	248
Miami (OH)	Fewest Penalties Per Game	T-110	7.42
Miami (OH)	Fewest Penalty Yards Per Game	93	61.33
Miami (OH)	Time of Possession	89	   28:42
Miami (FL)	Stat	Rank	Value
Miami (FL)	Total Offense	68	396.5
Miami (FL)	Rushing Offense	117	119.1
Miami (FL)	Passing Offense	29	277.4
Miami (FL)	Team Passing Efficiency	48	136.29
Miami (FL)	Scoring Offense	71	27.8
Miami (FL)	Total Defense	69	404.8
Miami (FL)	Rushing Defense	101	200.6
Miami (FL)	Passing Yards Allowed	38	204.2
Miami (FL)	Team Passing Efficiency Defense	37	119.23
Miami (FL)	Scoring Defense	77	28.2
Miami (FL)	Turnover Margin	10	0.85
Miami (FL)	3rd Down Conversion Pct	107	0.350
Miami (FL)	4th Down Conversion Pct	11	0.722
Miami (FL)	3rd Down Conversion Pct Defense	66	0.393
Miami (FL)	4th Down Conversion Pct Defense	33	0.438
Miami (FL)	Red Zone Offense	84	0.817
Miami (FL)	Red Zone Defense	110	0.900
Miami (FL)	Net Punting	64	37.28
Miami (FL)	Punt Returns	58	8.95
Miami (FL)	Kickoff Returns	105	19.17
Miami (FL)	First Downs Offense	80	249
Miami (FL)	First Downs Defense	109	296
Miami (FL)	Fewest Penalties Per Game	127	9.31
Miami (FL)	Fewest Penalty Yards Per Game	127	83.62
Miami (FL)	Time of Possession	65	   29:55
Michigan St.	Stat	Rank	Value
Michigan St.	Total Offense	73	385.5
Michigan St.	Rushing Offense	93	151.3
Michigan St.	Passing Offense	55	234.2
Michigan St.	Team Passing Efficiency	52	133.92
Michigan St.	Scoring Offense	60	29.8
Michigan St.	Total Defense	26	349.9
Michigan St.	Rushing Defense	11	116.0
Michigan St.	Passing Yards Allowed	76	233.9
Michigan St.	Team Passing Efficiency Defense	72	130.27
Michigan St.	Scoring Defense	25	21.7
Michigan St.	Turnover Margin	4	1.00
Michigan St.	3rd Down Conversion Pct	10	0.485
Michigan St.	4th Down Conversion Pct	T-98	0.421
Michigan St.	3rd Down Conversion Pct Defense	30	0.349
Michigan St.	4th Down Conversion Pct Defense	71	0.516
Michigan St.	Red Zone Offense	59	0.843
Michigan St.	Red Zone Defense	78	0.854
Michigan St.	Net Punting	113	35.11
Michigan St.	Punt Returns	120	3.38
Michigan St.	Kickoff Returns	62	21.22
Michigan St.	First Downs Offense	T-35	300
Michigan St.	First Downs Defense	49	249
Michigan St.	Fewest Penalties Per Game	34	5.36
Michigan St.	Fewest Penalty Yards Per Game	23	42.86
Michigan St.	Time of Possession	15	   32:51
Idaho	Stat	Rank	Value
Idaho	Total Offense	44	428.4
Idaho	Rushing Offense	96	147.2
Idaho	Passing Offense	T-27	281.3
Idaho	Team Passing Efficiency	69	128.52
Idaho	Scoring Offense	57	30.3
Idaho	Total Defense	117	487.7
Idaho	Rushing Defense	125	273.3
Idaho	Passing Yards Allowed	53	214.4
Idaho	Team Passing Efficiency Defense	110	147.43
Idaho	Scoring Defense	T-122	42.1
Idaho	Turnover Margin	104	-0.50
Idaho	3rd Down Conversion Pct	46	0.415
Idaho	4th Down Conversion Pct	23	0.625
Idaho	3rd Down Conversion Pct Defense	77	0.404
Idaho	4th Down Conversion Pct Defense	116	0.647
Idaho	Red Zone Offense	T-26	0.882
Idaho	Red Zone Defense	112	0.905
Idaho	Net Punting	30	39.18
Idaho	Punt Returns	126	1.67
Idaho	Kickoff Returns	118	17.76
Idaho	First Downs Offense	51	276
Idaho	First Downs Defense	97	284
Idaho	Fewest Penalties Per Game	11	4.50
Idaho	Fewest Penalty Yards Per Game	22	42.67
Idaho	Time of Possession	28	   31:43
Michigan	Stat	Rank	Value
Michigan	Total Offense	69	395.9
Michigan	Rushing Offense	83	158.2
Michigan	Passing Offense	53	237.7
Michigan	Team Passing Efficiency	45	136.59
Michigan	Scoring Offense	50	31.4
Michigan	Total Defense	4	280.7
Michigan	Rushing Defense	16	122.2
Michigan	Passing Yards Allowed	3	158.5
Michigan	Team Passing Efficiency Defense	1	94.60
Michigan	Scoring Defense	6	16.4
Michigan	Turnover Margin	T-92	-0.31
Michigan	3rd Down Conversion Pct	T-17	0.462
Michigan	4th Down Conversion Pct	T-108	0.375
Michigan	3rd Down Conversion Pct Defense	3	0.276
Michigan	4th Down Conversion Pct Defense	17	0.375
Michigan	Red Zone Offense	7	0.929
Michigan	Red Zone Defense	37	0.794
Michigan	Net Punting	91	36.07
Michigan	Punt Returns	31	11.39
Michigan	Kickoff Returns	3	28.39
Michigan	First Downs Offense	61	265
Michigan	First Downs Defense	T-10	217
Michigan	Fewest Penalties Per Game	86	6.69
Michigan	Fewest Penalty Yards Per Game	T-90	59.85
Michigan	Time of Possession	9	   33:27
Middle Tenn.	Stat	Rank	Value
Middle Tenn.	Total Offense	32	457.4
Middle Tenn.	Rushing Offense	98	145.7
Middle Tenn.	Passing Offense	15	311.7
Middle Tenn.	Team Passing Efficiency	24	151.03
Middle Tenn.	Scoring Offense	35	34.0
Middle Tenn.	Total Defense	T-74	405.6
Middle Tenn.	Rushing Defense	48	152.2
Middle Tenn.	Passing Yards Allowed	95	253.5
Middle Tenn.	Team Passing Efficiency Defense	62	125.24
Middle Tenn.	Scoring Defense	60	26.6
Middle Tenn.	Turnover Margin	T-92	-0.31
Middle Tenn.	3rd Down Conversion Pct	42	0.421
Middle Tenn.	4th Down Conversion Pct	38	0.583
Middle Tenn.	3rd Down Conversion Pct Defense	59	0.373
Middle Tenn.	4th Down Conversion Pct Defense	55	0.476
Middle Tenn.	Red Zone Offense	T-66	0.836
Middle Tenn.	Red Zone Defense	4	0.694
Middle Tenn.	Net Punting	124	32.15
Middle Tenn.	Punt Returns	110	4.67
Middle Tenn.	Kickoff Returns	54	21.52
Middle Tenn.	First Downs Offense	T-31	302
Middle Tenn.	First Downs Defense	T-66	260
Middle Tenn.	Fewest Penalties Per Game	T-15	4.77
Middle Tenn.	Fewest Penalty Yards Per Game	21	42.31
Middle Tenn.	Time of Possession	66	   29:54
Penn St.	Stat	Rank	Value
Penn St.	Total Offense	105	348.6
Penn St.	Rushing Offense	105	134.2
Penn St.	Passing Offense	74	214.5
Penn St.	Team Passing Efficiency	78	124.55
Penn St.	Scoring Offense	101	23.2
Penn St.	Total Defense	14	324.5
Penn St.	Rushing Defense	43	151.0
Penn St.	Passing Yards Allowed	8	173.5
Penn St.	Team Passing Efficiency Defense	29	115.18
Penn St.	Scoring Defense	26	21.8
Penn St.	Turnover Margin	T-39	0.31
Penn St.	3rd Down Conversion Pct	125	0.276
Penn St.	4th Down Conversion Pct	61	0.522
Penn St.	3rd Down Conversion Pct Defense	46	0.366
Penn St.	4th Down Conversion Pct Defense	1	0.154
Penn St.	Red Zone Offense	6	0.933
Penn St.	Red Zone Defense	119	0.914
Penn St.	Net Punting	102	35.70
Penn St.	Punt Returns	80	7.13
Penn St.	Kickoff Returns	45	21.91
Penn St.	First Downs Offense	113	214
Penn St.	First Downs Defense	T-25	234
Penn St.	Fewest Penalties Per Game	T-24	5.15
Penn St.	Fewest Penalty Yards Per Game	16	40.69
Penn St.	Time of Possession	71	   29:29
Toledo	Stat	Rank	Value
Toledo	Total Offense	30	460.9
Toledo	Rushing Offense	27	207.9
Toledo	Passing Offense	40	253.0
Toledo	Team Passing Efficiency	55	132.66
Toledo	Scoring Offense	31	35.0
Toledo	Total Defense	46	374.8
Toledo	Rushing Defense	10	115.2
Toledo	Passing Yards Allowed	105	259.7
Toledo	Team Passing Efficiency Defense	36	119.00
Toledo	Scoring Defense	21	20.8
Toledo	Turnover Margin	T-21	0.67
Toledo	3rd Down Conversion Pct	17	0.462
Toledo	4th Down Conversion Pct	85	0.455
Toledo	3rd Down Conversion Pct Defense	75	0.403
Toledo	4th Down Conversion Pct Defense	27	0.421
Toledo	Red Zone Offense	61	0.839
Toledo	Red Zone Defense	2	0.675
Toledo	Net Punting	106	35.49
Toledo	Punt Returns	34	10.96
Toledo	Kickoff Returns	50	21.66
Toledo	First Downs Offense	T-59	268
Toledo	First Downs Defense	T-39	246
Toledo	Fewest Penalties Per Game	T-119	8.00
Toledo	Fewest Penalty Yards Per Game	111	68.17
Toledo	Time of Possession	70	   29:32
Western Mich.	Stat	Rank	Value
Western Mich.	Total Offense	17	490.8
Western Mich.	Rushing Offense	29	204.6
Western Mich.	Passing Offense	26	286.2
Western Mich.	Team Passing Efficiency	6	164.97
Western Mich.	Scoring Offense	26	36.0
Western Mich.	Total Defense	82	413.7
Western Mich.	Rushing Defense	76	181.1
Western Mich.	Passing Yards Allowed	72	232.6
Western Mich.	Team Passing Efficiency Defense	79	133.47
Western Mich.	Scoring Defense	T-79	28.3
Western Mich.	Turnover Margin	T-61	0.08
Western Mich.	3rd Down Conversion Pct	22	0.459
Western Mich.	4th Down Conversion Pct	28	0.619
Western Mich.	3rd Down Conversion Pct Defense	84	0.410
Western Mich.	4th Down Conversion Pct Defense	10	0.318
Western Mich.	Red Zone Offense	97	0.793
Western Mich.	Red Zone Defense	48	0.814
Western Mich.	Net Punting	32	38.93
Western Mich.	Punt Returns	59	8.80
Western Mich.	Kickoff Returns	53	21.61
Western Mich.	First Downs Offense	T-26	308
Western Mich.	First Downs Defense	63	258
Western Mich.	Fewest Penalties Per Game	69	6.23
Western Mich.	Fewest Penalty Yards Per Game	66	55.54
Western Mich.	Time of Possession	2	   34:33
UTEP	Stat	Rank	Value
UTEP	Total Offense	107	342.3
UTEP	Rushing Offense	97	146.8
UTEP	Passing Offense	94	195.5
UTEP	Team Passing Efficiency	100	116.40
UTEP	Scoring Offense	112	20.7
UTEP	Total Defense	93	427.8
UTEP	Rushing Defense	T-54	162.8
UTEP	Passing Yards Allowed	110	265.0
UTEP	Team Passing Efficiency Defense	117	152.07
UTEP	Scoring Defense	98	32.9
UTEP	Turnover Margin	T-113	-0.92
UTEP	3rd Down Conversion Pct	64	0.397
UTEP	4th Down Conversion Pct	T-66	0.500
UTEP	3rd Down Conversion Pct Defense	T-40	0.357
UTEP	4th Down Conversion Pct Defense	46	0.467
UTEP	Red Zone Offense	46	0.867
UTEP	Red Zone Defense	T-78	0.854
UTEP	Net Punting	83	36.62
UTEP	Punt Returns	66	8.28
UTEP	Kickoff Returns	98	19.73
UTEP	First Downs Offense	T-115	211
UTEP	First Downs Defense	T-19	226
UTEP	Fewest Penalties Per Game	T-13	4.75
UTEP	Fewest Penalty Yards Per Game	20	41.92
UTEP	Time of Possession	6	   33:38
Iowa	Stat	Rank	Value
Iowa	Total Offense	72	386.1
Iowa	Rushing Offense	49	181.7
Iowa	Passing Offense	89	204.4
Iowa	Team Passing Efficiency	40	139.16
Iowa	Scoring Offense	54	30.9
Iowa	Total Defense	22	341.0
Iowa	Rushing Defense	15	121.4
Iowa	Passing Yards Allowed	60	219.6
Iowa	Team Passing Efficiency Defense	13	109.80
Iowa	Scoring Defense	19	20.4
Iowa	Turnover Margin	T-11	0.79
Iowa	3rd Down Conversion Pct	43	0.417
Iowa	4th Down Conversion Pct	20	0.643
Iowa	3rd Down Conversion Pct Defense	47	0.367
Iowa	4th Down Conversion Pct Defense	T-93	0.556
Iowa	Red Zone Offense	T-53	0.852
Iowa	Red Zone Defense	T-44	0.806
Iowa	Net Punting	96	35.85
Iowa	Punt Returns	11	13.94
Iowa	Kickoff Returns	37	22.77
Iowa	First Downs Offense	45	284
Iowa	First Downs Defense	T-81	270
Iowa	Fewest Penalties Per Game	29	5.21
Iowa	Fewest Penalty Yards Per Game	43	48.79
Iowa	Time of Possession	30	   31:37
Iowa St.	Stat	Rank	Value
Iowa St.	Total Offense	58	408.3
Iowa St.	Rushing Offense	48	182.0
Iowa St.	Passing Offense	63	226.3
Iowa St.	Team Passing Efficiency	90	121.79
Iowa St.	Scoring Offense	93	25.0
Iowa St.	Total Defense	107	453.4
Iowa St.	Rushing Defense	86	186.6
Iowa St.	Passing Yards Allowed	111	266.8
Iowa St.	Team Passing Efficiency Defense	111	148.11
Iowa St.	Scoring Defense	97	32.7
Iowa St.	Turnover Margin	113	-0.92
Iowa St.	3rd Down Conversion Pct	61	0.402
Iowa St.	4th Down Conversion Pct	T-89	0.448
Iowa St.	3rd Down Conversion Pct Defense	119	0.469
Iowa St.	4th Down Conversion Pct Defense	T-28	0.429
Iowa St.	Red Zone Offense	104	0.775
Iowa St.	Red Zone Defense	85	0.860
Iowa St.	Net Punting	79	36.94
Iowa St.	Punt Returns	2	17.41
Iowa St.	Kickoff Returns	112	18.65
Iowa St.	First Downs Offense	69	257
Iowa St.	First Downs Defense	T-76	267
Iowa St.	Fewest Penalties Per Game	T-17	4.92
Iowa St.	Fewest Penalty Yards Per Game	17	40.75
Iowa St.	Time of Possession	31	   31:32
East Carolina	Stat	Rank	Value
East Carolina	Total Offense	55	414.6
East Carolina	Rushing Offense	106	133.3
East Carolina	Passing Offense	27	281.3
East Carolina	Team Passing Efficiency	43	137.38
East Carolina	Scoring Offense	76	27.4
East Carolina	Total Defense	66	400.9
East Carolina	Rushing Defense	69	174.5
East Carolina	Passing Yards Allowed	67	226.4
East Carolina	Team Passing Efficiency Defense	63	125.62
East Carolina	Scoring Defense	T-54	26.0
East Carolina	Turnover Margin	89	-0.25
East Carolina	3rd Down Conversion Pct	35	0.430
East Carolina	4th Down Conversion Pct	18	0.647
East Carolina	3rd Down Conversion Pct Defense	81	0.406
East Carolina	4th Down Conversion Pct Defense	T-74	0.522
East Carolina	Red Zone Offense	23	0.886
East Carolina	Red Zone Defense	70	0.841
East Carolina	Net Punting	39	38.64
East Carolina	Punt Returns	48	9.78
East Carolina	Kickoff Returns	91	20.00
East Carolina	First Downs Offense	T-67	260
East Carolina	First Downs Defense	66	260
East Carolina	Fewest Penalties Per Game	T-110	7.42
East Carolina	Fewest Penalty Yards Per Game	113	68.75
East Carolina	Time of Possession	100	   28:06
Texas Tech	Stat	Rank	Value
Texas Tech	Total Offense	2	579.5
Texas Tech	Rushing Offense	40	191.3
Texas Tech	Passing Offense	2	388.2
Texas Tech	Team Passing Efficiency	29	147.03
Texas Tech	Scoring Offense	2	45.1
Texas Tech	Total Defense	126	547.7
Texas Tech	Rushing Defense	126	279.9
Texas Tech	Passing Yards Allowed	T-112	267.8
Texas Tech	Team Passing Efficiency Defense	96	139.43
Texas Tech	Scoring Defense	124	43.6
Texas Tech	Turnover Margin	T-51	0.15
Texas Tech	3rd Down Conversion Pct	1	0.517
Texas Tech	4th Down Conversion Pct	T-77	0.478
Texas Tech	3rd Down Conversion Pct Defense	124	0.497
Texas Tech	4th Down Conversion Pct Defense	T-33	0.438
Texas Tech	Red Zone Offense	T-34	0.875
Texas Tech	Red Zone Defense	T-83	0.859
Texas Tech	Net Punting	57	37.51
Texas Tech	Punt Returns	T-92	6.29
Texas Tech	Kickoff Returns	81	20.53
Texas Tech	First Downs Offense	5	368
Texas Tech	First Downs Defense	124	337
Texas Tech	Fewest Penalties Per Game	101	7.08
Texas Tech	Fewest Penalty Yards Per Game	103	64.31
Texas Tech	Time of Possession	105	   27:53
Duke	Stat	Rank	Value
Duke	Total Offense	36	439.4
Duke	Rushing Offense	37	192.9
Duke	Passing Offense	45	246.5
Duke	Team Passing Efficiency	96	118.38
Duke	Scoring Offense	48	31.5
Duke	Total Defense	60	394.7
Duke	Rushing Defense	49	153.8
Duke	Passing Yards Allowed	87	240.9
Duke	Team Passing Efficiency Defense	81	133.99
Duke	Scoring Defense	47	25.4
Duke	Turnover Margin	T-75	-0.08
Duke	3rd Down Conversion Pct	33	0.433
Duke	4th Down Conversion Pct	T-66	0.500
Duke	3rd Down Conversion Pct Defense	61	0.377
Duke	4th Down Conversion Pct Defense	T-25	0.409
Duke	Red Zone Offense	T-66	0.836
Duke	Red Zone Defense	77	0.850
Duke	Net Punting	34	38.83
Duke	Punt Returns	T-81	7.07
Duke	Kickoff Returns	7	26.18
Duke	First Downs Offense	24	310
Duke	First Downs Defense	T-70	262
Duke	Fewest Penalties Per Game	38	5.46
Duke	Fewest Penalty Yards Per Game	39	47.31
Duke	Time of Possession	90	   28:40
Texas	Stat	Rank	Value
Texas	Total Offense	92	370.8
Texas	Rushing Offense	17	224.8
Texas	Passing Offense	117	145.9
Texas	Team Passing Efficiency	92	120.55
Texas	Scoring Offense	83	26.4
Texas	Total Defense	106	452.6
Texas	Rushing Defense	111	219.2
Texas	Passing Yards Allowed	73	233.4
Texas	Team Passing Efficiency Defense	87	135.47
Texas	Scoring Defense	87	30.3
Texas	Turnover Margin	8	0.92
Texas	3rd Down Conversion Pct	102	0.353
Texas	4th Down Conversion Pct	T-104	0.400
Texas	3rd Down Conversion Pct Defense	104	0.442
Texas	4th Down Conversion Pct Defense	T-82	0.529
Texas	Red Zone Offense	26	0.882
Texas	Red Zone Defense	121	0.922
Texas	Net Punting	26	39.34
Texas	Punt Returns	27	12.13
Texas	Kickoff Returns	96	19.77
Texas	First Downs Offense	120	202
Texas	First Downs Defense	114	306
Texas	Fewest Penalties Per Game	T-78	6.42
Texas	Fewest Penalty Yards Per Game	89	59.08
Texas	Time of Possession	114	   27:07
Maryland	Stat	Rank	Value
Maryland	Total Offense	87	375.0
Maryland	Rushing Offense	31	200.7
Maryland	Passing Offense	109	174.3
Maryland	Team Passing Efficiency	126	90.26
Maryland	Scoring Offense	T-95	24.7
Maryland	Total Defense	90	421.2
Maryland	Rushing Defense	54	162.8
Maryland	Passing Yards Allowed	103	258.4
Maryland	Team Passing Efficiency Defense	105	143.79
Maryland	Scoring Defense	103	34.4
Maryland	Turnover Margin	125	-1.50
Maryland	3rd Down Conversion Pct	123	0.294
Maryland	4th Down Conversion Pct	115	0.333
Maryland	3rd Down Conversion Pct Defense	28	0.349
Maryland	4th Down Conversion Pct Defense	T-62	0.500
Maryland	Red Zone Offense	87	0.813
Maryland	Red Zone Defense	115	0.907
Maryland	Net Punting	109	35.29
Maryland	Punt Returns	3	17.27
Maryland	Kickoff Returns	51	21.65
Maryland	First Downs Offense	107	217
Maryland	First Downs Defense	70	262
Maryland	Fewest Penalties Per Game	T-103	7.08
Maryland	Fewest Penalty Yards Per Game	95	62.17
Maryland	Time of Possession	110	   27:36
UCLA	Stat	Rank	Value
UCLA	Total Offense	28	465.9
UCLA	Rushing Offense	59	177.5
UCLA	Passing Offense	25	288.4
UCLA	Team Passing Efficiency	62	130.36
UCLA	Scoring Offense	45	32.2
UCLA	Total Defense	67	401.7
UCLA	Rushing Defense	97	198.5
UCLA	Passing Yards Allowed	36	203.2
UCLA	Team Passing Efficiency Defense	26	113.42
UCLA	Scoring Defense	54	26.0
UCLA	Turnover Margin	T-66	0.00
UCLA	3rd Down Conversion Pct	23	0.451
UCLA	4th Down Conversion Pct	T-29	0.615
UCLA	3rd Down Conversion Pct Defense	71	0.396
UCLA	4th Down Conversion Pct Defense	100	0.577
UCLA	Red Zone Offense	15	0.895
UCLA	Red Zone Defense	67	0.837
UCLA	Net Punting	70	37.14
UCLA	Punt Returns	35	10.95
UCLA	Kickoff Returns	38	22.51
UCLA	First Downs Offense	33	301
UCLA	First Downs Defense	115	307
UCLA	Fewest Penalties Per Game	123	8.31
UCLA	Fewest Penalty Yards Per Game	117	70.46
UCLA	Time of Possession	125	   25:55
Hawaii	Stat	Rank	Value
Hawaii	Total Offense	120	316.3
Hawaii	Rushing Offense	115	123.9
Hawaii	Passing Offense	98	192.4
Hawaii	Team Passing Efficiency	118	97.08
Hawaii	Scoring Offense	118	17.6
Hawaii	Total Defense	104	448.8
Hawaii	Rushing Defense	118	239.8
Hawaii	Passing Yards Allowed	42	208.9
Hawaii	Team Passing Efficiency Defense	104	143.42
Hawaii	Scoring Defense	105	35.6
Hawaii	Turnover Margin	127	-1.77
Hawaii	3rd Down Conversion Pct	120	0.307
Hawaii	4th Down Conversion Pct	118	0.318
Hawaii	3rd Down Conversion Pct Defense	99	0.435
Hawaii	4th Down Conversion Pct Defense	T-77	0.524
Hawaii	Red Zone Offense	T-105	0.774
Hawaii	Red Zone Defense	93	0.871
Hawaii	Net Punting	6	41.51
Hawaii	Punt Returns	71	7.73
Hawaii	Kickoff Returns	60	21.32
Hawaii	First Downs Offense	T-109	216
Hawaii	First Downs Defense	T-121	327
Hawaii	Fewest Penalties Per Game	122	8.23
Hawaii	Fewest Penalty Yards Per Game	114	69.00
Hawaii	Time of Possession	127	   23:30
Buffalo	Stat	Rank	Value
Buffalo	Total Offense	71	386.4
Buffalo	Rushing Offense	103	136.9
Buffalo	Passing Offense	43	249.5
Buffalo	Team Passing Efficiency	87	122.04
Buffalo	Scoring Offense	82	26.7
Buffalo	Total Defense	81	413.4
Buffalo	Rushing Defense	84	186.1
Buffalo	Passing Yards Allowed	69	227.3
Buffalo	Team Passing Efficiency Defense	60	124.56
Buffalo	Scoring Defense	72	27.6
Buffalo	Turnover Margin	66	0.00
Buffalo	3rd Down Conversion Pct	91	0.366
Buffalo	4th Down Conversion Pct	17	0.652
Buffalo	3rd Down Conversion Pct Defense	68	0.393
Buffalo	4th Down Conversion Pct Defense	T-28	0.429
Buffalo	Red Zone Offense	65	0.837
Buffalo	Red Zone Defense	109	0.897
Buffalo	Net Punting	101	35.71
