team	stats	rankings	value
Central Mich.	Time of Possession	62	   29:52
Rice	Stat	Rank	Value
Rice	Total Offense	68	405.6
Rice	Rushing Offense	17	227.4
Rice	Passing Offense	103	178.2
Rice	Team Passing Efficiency	78	125.24
Rice	Scoring Offense	62	29.6
Rice	Total Defense	30	364.1
Rice	Rushing Defense	61	161.4
Rice	Passing Yards Allowed	18	202.7
Rice	Team Passing Efficiency Defense	35	119.59
Rice	Scoring Defense	42	24.4
Rice	Turnover Margin	28	0.50
Rice	3rd Down Conversion Pct	70	0.394
Rice	4th Down Conversion Pct	39	0.563
Rice	3rd Down Conversion Pct Defense	27	0.349
Rice	4th Down Conversion Pct Defense	36	0.433
Rice	Red Zone Offense	12	0.902
Rice	Red Zone Defense	110	0.889
Rice	Net Punting	90	35.88
Rice	Punt Returns	90	6.29
Rice	Kickoff Returns	97	19.31
Rice	First Downs Offense	T-32	302
Rice	First Downs Defense	T-34	246
Rice	Fewest Penalties Per Game	53	5.29
Rice	Fewest Penalty Yards Per Game	54	45.29
Rice	Time of Possession	12	   32:47
Vanderbilt	Stat	Rank	Value
Vanderbilt	Total Offense	93	366.5
Vanderbilt	Rushing Offense	T-92	139.0
Vanderbilt	Passing Offense	67	227.5
Vanderbilt	Team Passing Efficiency	45	135.36
Vanderbilt	Scoring Offense	56	30.1
Vanderbilt	Total Defense	23	354.8
Vanderbilt	Rushing Defense	40	147.8
Vanderbilt	Passing Yards Allowed	23	206.9
Vanderbilt	Team Passing Efficiency Defense	23	116.12
Vanderbilt	Scoring Defense	46	24.6
Vanderbilt	Turnover Margin	T-29	0.46
Vanderbilt	3rd Down Conversion Pct	108	0.331
Vanderbilt	4th Down Conversion Pct	2	0.786
Vanderbilt	3rd Down Conversion Pct Defense	41	0.368
Vanderbilt	4th Down Conversion Pct Defense	91	0.583
Vanderbilt	Red Zone Offense	18	0.893
Vanderbilt	Red Zone Defense	96	0.870
Vanderbilt	Net Punting	23	39.08
Vanderbilt	Punt Returns	111	3.83
Vanderbilt	Kickoff Returns	96	19.38
Vanderbilt	First Downs Offense	85	244
Vanderbilt	First Downs Defense	57	260
Vanderbilt	Fewest Penalties Per Game	T-34	4.85
Vanderbilt	Fewest Penalty Yards Per Game	27	39.85
Vanderbilt	Time of Possession	29	   31:41
Baylor	Stat	Rank	Value
Baylor	Total Offense	1	618.8
Baylor	Rushing Offense	13	259.7
Baylor	Passing Offense	5	359.1
Baylor	Team Passing Efficiency	2	172.46
Baylor	Scoring Offense	1	52.4
Baylor	Total Defense	28	360.3
Baylor	Rushing Defense	38	145.4
Baylor	Passing Yards Allowed	34	214.9
Baylor	Team Passing Efficiency Defense	12	110.14
Baylor	Scoring Defense	36	23.5
Baylor	Turnover Margin	T-8	1.00
Baylor	3rd Down Conversion Pct	T-20	0.470
Baylor	4th Down Conversion Pct	56	0.520
Baylor	3rd Down Conversion Pct Defense	19	0.339
Baylor	4th Down Conversion Pct Defense	2	0.250
Baylor	Red Zone Offense	66	0.821
Baylor	Red Zone Defense	22	0.762
Baylor	Net Punting	29	38.43
Baylor	Punt Returns	55	8.50
Baylor	Kickoff Returns	53	22.00
Baylor	First Downs Offense	1	372
Baylor	First Downs Defense	28	242
Baylor	Fewest Penalties Per Game	123	9.23
Baylor	Fewest Penalty Yards Per Game	123	82.31
Baylor	Time of Possession	112	   27:17
Miami (OH)	Stat	Rank	Value
Miami (OH)	Total Offense	122	225.8
Miami (OH)	Rushing Offense	114	101.6
Miami (OH)	Passing Offense	119	124.3
Miami (OH)	Team Passing Efficiency	122	91.13
Miami (OH)	Scoring Offense	122	9.8
Miami (OH)	Total Defense	113	484.3
Miami (OH)	Rushing Defense	111	223.3
Miami (OH)	Passing Yards Allowed	103	260.9
Miami (OH)	Team Passing Efficiency Defense	109	153.15
Miami (OH)	Scoring Defense	106	35.7
Miami (OH)	Turnover Margin	79	-0.25
Miami (OH)	3rd Down Conversion Pct	122	0.246
Miami (OH)	4th Down Conversion Pct	90	0.423
Miami (OH)	3rd Down Conversion Pct Defense	120	0.482
Miami (OH)	4th Down Conversion Pct Defense	117	0.750
Miami (OH)	Red Zone Offense	123	0.632
Miami (OH)	Red Zone Defense	34	0.794
Miami (OH)	Net Punting	66	36.73
Miami (OH)	Punt Returns	46	9.27
Miami (OH)	Kickoff Returns	107	18.63
Miami (OH)	First Downs Offense	121	156
Miami (OH)	First Downs Defense	119	309
Miami (OH)	Fewest Penalties Per Game	T-19	4.33
Miami (OH)	Fewest Penalty Yards Per Game	12	34.17
Miami (OH)	Time of Possession	106	   27:39
Miami (FL)	Stat	Rank	Value
Miami (FL)	Total Offense	48	425.8
Miami (FL)	Rushing Offense	72	160.3
Miami (FL)	Passing Offense	33	265.5
Miami (FL)	Team Passing Efficiency	27	148.56
Miami (FL)	Scoring Offense	33	33.8
Miami (FL)	Total Defense	89	426.4
Miami (FL)	Rushing Defense	77	176.5
Miami (FL)	Passing Yards Allowed	90	249.8
Miami (FL)	Team Passing Efficiency Defense	59	125.71
Miami (FL)	Scoring Defense	65	26.8
Miami (FL)	Turnover Margin	T-32	0.38
Miami (FL)	3rd Down Conversion Pct	96	0.352
Miami (FL)	4th Down Conversion Pct	T-91	0.421
Miami (FL)	3rd Down Conversion Pct Defense	88	0.419
Miami (FL)	4th Down Conversion Pct Defense	108	0.667
Miami (FL)	Red Zone Offense	T-77	0.800
Miami (FL)	Red Zone Defense	36	0.800
Miami (FL)	Net Punting	19	39.30
Miami (FL)	Punt Returns	30	11.30
Miami (FL)	Kickoff Returns	8	25.08
Miami (FL)	First Downs Offense	82	247
Miami (FL)	First Downs Defense	T-97	287
Miami (FL)	Fewest Penalties Per Game	61	5.46
Miami (FL)	Fewest Penalty Yards Per Game	49	44.77
Miami (FL)	Time of Possession	118	   25:58
Michigan St.	Stat	Rank	Value
Michigan St.	Total Offense	80	385.5
Michigan St.	Rushing Offense	58	173.8
Michigan St.	Passing Offense	82	211.7
Michigan St.	Team Passing Efficiency	63	129.97
Michigan St.	Scoring Offense	64	29.4
Michigan St.	Total Defense	2	252.2
Michigan St.	Rushing Defense	2	86.6
Michigan St.	Passing Yards Allowed	3	165.6
Michigan St.	Team Passing Efficiency Defense	1	92.28
Michigan St.	Scoring Defense	3	13.2
Michigan St.	Turnover Margin	10	0.93
Michigan St.	3rd Down Conversion Pct	37	0.441
Michigan St.	4th Down Conversion Pct	18	0.643
Michigan St.	3rd Down Conversion Pct Defense	2	0.279
Michigan St.	4th Down Conversion Pct Defense	8	0.316
Michigan St.	Red Zone Offense	T-77	0.800
Michigan St.	Red Zone Defense	T-36	0.800
Michigan St.	Net Punting	26	38.59
Michigan St.	Punt Returns	43	9.81
Michigan St.	Kickoff Returns	99	19.17
Michigan St.	First Downs Offense	38	293
Michigan St.	First Downs Defense	5	200
Michigan St.	Fewest Penalties Per Game	T-59	5.43
Michigan St.	Fewest Penalty Yards Per Game	78	50.43
Michigan St.	Time of Possession	7	   33:19
Idaho	Stat	Rank	Value
Idaho	Total Offense	90	368.3
Idaho	Rushing Offense	96	137.5
Idaho	Passing Offense	65	230.8
Idaho	Team Passing Efficiency	102	113.25
Idaho	Scoring Offense	115	18.2
Idaho	Total Defense	121	529.4
Idaho	Rushing Defense	T-104	213.6
Idaho	Passing Yards Allowed	122	315.8
Idaho	Team Passing Efficiency Defense	117	163.19
Idaho	Scoring Defense	123	46.8
Idaho	Turnover Margin	T-107	-0.67
Idaho	3rd Down Conversion Pct	109	0.330
Idaho	4th Down Conversion Pct	86	0.441
Idaho	3rd Down Conversion Pct Defense	114	0.468
Idaho	4th Down Conversion Pct Defense	112	0.684
Idaho	Red Zone Offense	106	0.750
Idaho	Red Zone Defense	68	0.836
Idaho	Net Punting	6	40.76
Idaho	Punt Returns	99	5.46
Idaho	Kickoff Returns	78	20.65
Idaho	First Downs Offense	96	231
Idaho	First Downs Defense	121	311
Idaho	Fewest Penalties Per Game	90	6.42
Idaho	Fewest Penalty Yards Per Game	80	50.67
Idaho	Time of Possession	36	   31:15
Michigan	Stat	Rank	Value
Michigan	Total Offense	86	373.5
Michigan	Rushing Offense	T-102	125.7
Michigan	Passing Offense	51	247.8
Michigan	Team Passing Efficiency	37	139.46
Michigan	Scoring Offense	46	32.2
Michigan	Total Defense	41	371.5
Michigan	Rushing Defense	29	140.2
Michigan	Passing Yards Allowed	66	231.3
Michigan	Team Passing Efficiency Defense	51	123.85
Michigan	Scoring Defense	66	26.8
Michigan	Turnover Margin	32	0.38
Michigan	3rd Down Conversion Pct	73	0.392
Michigan	4th Down Conversion Pct	T-45	0.538
Michigan	3rd Down Conversion Pct Defense	65	0.398
Michigan	4th Down Conversion Pct Defense	24	0.400
Michigan	Red Zone Offense	43	0.857
Michigan	Red Zone Defense	94	0.867
Michigan	Net Punting	53	37.24
Michigan	Punt Returns	89	6.33
Michigan	Kickoff Returns	49	22.12
Michigan	First Downs Offense	67	266
Michigan	First Downs Defense	T-45	255
Michigan	Fewest Penalties Per Game	T-14	4.15
Michigan	Fewest Penalty Yards Per Game	13	34.46
Michigan	Time of Possession	34	   31:17
Middle Tenn.	Stat	Rank	Value
Middle Tenn.	Total Offense	66	407.5
Middle Tenn.	Rushing Offense	31	199.3
Middle Tenn.	Passing Offense	85	208.2
Middle Tenn.	Team Passing Efficiency	85	121.96
Middle Tenn.	Scoring Offense	68	29.0
Middle Tenn.	Total Defense	63	402.7
Middle Tenn.	Rushing Defense	96	199.3
Middle Tenn.	Passing Yards Allowed	19	203.4
Middle Tenn.	Team Passing Efficiency Defense	60	125.94
Middle Tenn.	Scoring Defense	60	26.2
Middle Tenn.	Turnover Margin	T-12	0.92
Middle Tenn.	3rd Down Conversion Pct	25	0.464
Middle Tenn.	4th Down Conversion Pct	103	0.375
Middle Tenn.	3rd Down Conversion Pct Defense	119	0.478
Middle Tenn.	4th Down Conversion Pct Defense	T-108	0.667
Middle Tenn.	Red Zone Offense	99	0.774
Middle Tenn.	Red Zone Defense	17	0.755
Middle Tenn.	Net Punting	102	34.92
Middle Tenn.	Punt Returns	84	6.83
Middle Tenn.	Kickoff Returns	61	21.61
Middle Tenn.	First Downs Offense	48	284
Middle Tenn.	First Downs Defense	T-97	287
Middle Tenn.	Fewest Penalties Per Game	T-14	4.15
Middle Tenn.	Fewest Penalty Yards Per Game	43	42.69
Middle Tenn.	Time of Possession	103	   28:11
Penn St.	Stat	Rank	Value
Penn St.	Total Offense	43	433.2
Penn St.	Rushing Offense	57	174.0
Penn St.	Passing Offense	37	259.2
Penn St.	Team Passing Efficiency	48	134.85
Penn St.	Scoring Offense	69	28.7
Penn St.	Total Defense	48	381.3
Penn St.	Rushing Defense	36	144.0
Penn St.	Passing Yards Allowed	73	237.3
Penn St.	Team Passing Efficiency Defense	50	123.32
Penn St.	Scoring Defense	59	26.2
Penn St.	Turnover Margin	T-74	-0.17
Penn St.	3rd Down Conversion Pct	101	0.343
Penn St.	4th Down Conversion Pct	44	0.542
Penn St.	3rd Down Conversion Pct Defense	39	0.365
Penn St.	4th Down Conversion Pct Defense	32	0.429
Penn St.	Red Zone Offense	67	0.820
Penn St.	Red Zone Defense	T-73	0.842
Penn St.	Net Punting	97	35.38
Penn St.	Punt Returns	63	8.00
Penn St.	Kickoff Returns	100	19.14
Penn St.	First Downs Offense	64	270
Penn St.	First Downs Defense	T-19	233
Penn St.	Fewest Penalties Per Game	T-26	4.58
Penn St.	Fewest Penalty Yards Per Game	10	33.58
Penn St.	Time of Possession	59	   29:59
Toledo	Stat	Rank	Value
Toledo	Total Offense	39	447.3
Toledo	Rushing Offense	14	240.6
Toledo	Passing Offense	86	206.8
Toledo	Team Passing Efficiency	69	128.56
Toledo	Scoring Offense	39	33.0
Toledo	Total Defense	87	421.8
Toledo	Rushing Defense	73	170.4
Toledo	Passing Yards Allowed	92	251.3
Toledo	Team Passing Efficiency Defense	97	142.35
Toledo	Scoring Defense	T-73	28.6
Toledo	Turnover Margin	38	0.33
Toledo	3rd Down Conversion Pct	51	0.421
Toledo	4th Down Conversion Pct	T-57	0.500
Toledo	3rd Down Conversion Pct Defense	106	0.455
Toledo	4th Down Conversion Pct Defense	T-106	0.647
Toledo	Red Zone Offense	44	0.854
Toledo	Red Zone Defense	114	0.902
Toledo	Net Punting	59	37.00
Toledo	Punt Returns	47	9.09
Toledo	Kickoff Returns	115	18.23
Toledo	First Downs Offense	62	274
Toledo	First Downs Defense	83	280
Toledo	Fewest Penalties Per Game	T-70	5.75
Toledo	Fewest Penalty Yards Per Game	81	50.75
Toledo	Time of Possession	79	   29:16
Western Mich.	Stat	Rank	Value
Western Mich.	Total Offense	110	327.2
Western Mich.	Rushing Offense	112	116.2
Western Mich.	Passing Offense	83	211.0
Western Mich.	Team Passing Efficiency	117	98.47
Western Mich.	Scoring Offense	116	17.2
Western Mich.	Total Defense	85	419.2
Western Mich.	Rushing Defense	118	250.0
Western Mich.	Passing Yards Allowed	4	169.2
Western Mich.	Team Passing Efficiency Defense	47	121.93
Western Mich.	Scoring Defense	T-104	35.4
Western Mich.	Turnover Margin	T-107	-0.67
Western Mich.	3rd Down Conversion Pct	116	0.309
Western Mich.	4th Down Conversion Pct	T-76	0.455
Western Mich.	3rd Down Conversion Pct Defense	108	0.457
Western Mich.	4th Down Conversion Pct Defense	106	0.647
Western Mich.	Red Zone Offense	73	0.806
Western Mich.	Red Zone Defense	59	0.827
Western Mich.	Net Punting	117	33.95
Western Mich.	Punt Returns	61	8.09
Western Mich.	Kickoff Returns	87	20.00
Western Mich.	First Downs Offense	T-109	212
Western Mich.	First Downs Defense	T-71	269
Western Mich.	Fewest Penalties Per Game	101	6.92
Western Mich.	Fewest Penalty Yards Per Game	104	60.33
Western Mich.	Time of Possession	92	   28:42
UTEP	Stat	Rank	Value
UTEP	Total Offense	103	347.9
UTEP	Rushing Offense	46	184.7
UTEP	Passing Offense	110	163.3
UTEP	Team Passing Efficiency	82	123.20
UTEP	Scoring Offense	101	21.8
UTEP	Total Defense	107	468.3
UTEP	Rushing Defense	117	247.8
UTEP	Passing Yards Allowed	49	220.5
UTEP	Team Passing Efficiency Defense	120	169.62
UTEP	Scoring Defense	115	39.3
UTEP	Turnover Margin	T-97	-0.50
UTEP	3rd Down Conversion Pct	60	0.401
UTEP	4th Down Conversion Pct	T-12	0.667
UTEP	3rd Down Conversion Pct Defense	115	0.469
UTEP	4th Down Conversion Pct Defense	115	0.727
UTEP	Red Zone Offense	121	0.694
UTEP	Red Zone Defense	113	0.900
UTEP	Net Punting	83	36.19
UTEP	Punt Returns	100	5.44
UTEP	Kickoff Returns	13	24.57
UTEP	First Downs Offense	105	218
UTEP	First Downs Defense	60	262
UTEP	Fewest Penalties Per Game	T-8	4.00
UTEP	Fewest Penalty Yards Per Game	11	34.08
UTEP	Time of Possession	13	   32:26
Iowa	Stat	Rank	Value
Iowa	Total Offense	84	377.0
Iowa	Rushing Offense	50	179.9
Iowa	Passing Offense	T-93	197.1
Iowa	Team Passing Efficiency	83	122.91
Iowa	Scoring Offense	80	26.3
Iowa	Total Defense	6	303.1
Iowa	Rushing Defense	19	128.4
Iowa	Passing Yards Allowed	9	174.7
Iowa	Team Passing Efficiency Defense	17	113.36
Iowa	Scoring Defense	9	18.9
Iowa	Turnover Margin	68	-0.08
Iowa	3rd Down Conversion Pct	41	0.436
Iowa	4th Down Conversion Pct	116	0.294
Iowa	3rd Down Conversion Pct Defense	31	0.357
Iowa	4th Down Conversion Pct Defense	85	0.571
Iowa	Red Zone Offense	105	0.759
Iowa	Red Zone Defense	87	0.857
Iowa	Net Punting	48	37.46
Iowa	Punt Returns	10	14.04
Iowa	Kickoff Returns	55	21.97
Iowa	First Downs Offense	72	256
Iowa	First Downs Defense	7	207
Iowa	Fewest Penalties Per Game	T-8	4.00
Iowa	Fewest Penalty Yards Per Game	9	32.69
Iowa	Time of Possession	37	   31:14
Iowa St.	Stat	Rank	Value
Iowa St.	Total Offense	96	363.0
Iowa St.	Rushing Offense	89	143.8
Iowa St.	Passing Offense	76	219.2
Iowa St.	Team Passing Efficiency	96	117.50
Iowa St.	Scoring Offense	89	24.8
Iowa St.	Total Defense	105	463.1
Iowa St.	Rushing Defense	112	224.0
Iowa St.	Passing Yards Allowed	75	239.1
Iowa St.	Team Passing Efficiency Defense	56	125.02
Iowa St.	Scoring Defense	108	36.0
Iowa St.	Turnover Margin	70	-0.08
Iowa St.	3rd Down Conversion Pct	100	0.345
Iowa St.	4th Down Conversion Pct	10	0.684
Iowa St.	3rd Down Conversion Pct Defense	54	0.384
Iowa St.	4th Down Conversion Pct Defense	82	0.565
Iowa St.	Red Zone Offense	14	0.897
Iowa St.	Red Zone Defense	38	0.804
Iowa St.	Net Punting	47	37.51
Iowa St.	Punt Returns	53	8.90
Iowa St.	Kickoff Returns	48	22.14
Iowa St.	First Downs Offense	T-98	227
Iowa St.	First Downs Defense	62	264
Iowa St.	Fewest Penalties Per Game	62	5.50
Iowa St.	Fewest Penalty Yards Per Game	66	47.00
Iowa St.	Time of Possession	39	   31:06
East Carolina	Stat	Rank	Value
East Carolina	Total Offense	25	468.2
East Carolina	Rushing Offense	91	140.1
East Carolina	Passing Offense	11	328.1
East Carolina	Team Passing Efficiency	21	150.58
East Carolina	Scoring Offense	8	40.2
East Carolina	Total Defense	36	368.8
East Carolina	Rushing Defense	13	116.7
East Carolina	Passing Yards Allowed	93	252.1
East Carolina	Team Passing Efficiency Defense	42	121.10
East Carolina	Scoring Defense	49	24.8
East Carolina	Turnover Margin	T-21	0.62
East Carolina	3rd Down Conversion Pct	7	0.510
East Carolina	4th Down Conversion Pct	5	0.706
East Carolina	3rd Down Conversion Pct Defense	107	0.456
East Carolina	4th Down Conversion Pct Defense	62	0.520
East Carolina	Red Zone Offense	45	0.853
East Carolina	Red Zone Defense	19	0.756
East Carolina	Net Punting	71	36.64
East Carolina	Punt Returns	39	10.27
East Carolina	Kickoff Returns	7	25.11
East Carolina	First Downs Offense	10	346
East Carolina	First Downs Defense	T-64	266
East Carolina	Fewest Penalties Per Game	T-55	5.31
East Carolina	Fewest Penalty Yards Per Game	50	44.92
East Carolina	Time of Possession	76	   29:19
Texas Tech	Stat	Rank	Value
Texas Tech	Total Offense	8	511.0
Texas Tech	Rushing Offense	111	118.2
Texas Tech	Passing Offense	2	392.8
Texas Tech	Team Passing Efficiency	49	134.66
Texas Tech	Scoring Offense	T-23	35.8
Texas Tech	Total Defense	84	418.5
Texas Tech	Rushing Defense	98	201.5
Texas Tech	Passing Yards Allowed	39	217.1
Texas Tech	Team Passing Efficiency Defense	31	118.87
Texas Tech	Scoring Defense	87	30.5
Texas Tech	Turnover Margin	121	-1.08
Texas Tech	3rd Down Conversion Pct	32	0.450
Texas Tech	4th Down Conversion Pct	T-83	0.444
Texas Tech	3rd Down Conversion Pct Defense	22	0.343
Texas Tech	4th Down Conversion Pct Defense	T-38	0.448
Texas Tech	Red Zone Offense	20	0.886
Texas Tech	Red Zone Defense	69	0.837
Texas Tech	Net Punting	106	34.66
Texas Tech	Punt Returns	83	6.84
Texas Tech	Kickoff Returns	16	23.92
Texas Tech	First Downs Offense	6	359
Texas Tech	First Downs Defense	88	281
Texas Tech	Fewest Penalties Per Game	118	8.00
Texas Tech	Fewest Penalty Yards Per Game	122	75.23
Texas Tech	Time of Possession	98	   28:25
Duke	Stat	Rank	Value
Duke	Total Offense	47	426.1
Duke	Rushing Offense	54	178.0
Duke	Passing Offense	50	248.1
Duke	Team Passing Efficiency	47	135.09
Duke	Scoring Offense	41	32.8
Duke	Total Defense	82	418.0
Duke	Rushing Defense	75	174.1
Duke	Passing Yards Allowed	82	243.9
Duke	Team Passing Efficiency Defense	74	129.84
Duke	Scoring Defense	63	26.6
Duke	Turnover Margin	60	0.07
Duke	3rd Down Conversion Pct	T-67	0.395
Duke	4th Down Conversion Pct	8	0.696
Duke	3rd Down Conversion Pct Defense	46	0.373
Duke	4th Down Conversion Pct Defense	70	0.536
Duke	Red Zone Offense	39	0.862
Duke	Red Zone Defense	T-52	0.822
Duke	Net Punting	41	37.77
Duke	Punt Returns	3	14.59
Duke	Kickoff Returns	12	24.72
Duke	First Downs Offense	36	298
Duke	First Downs Defense	T-121	311
Duke	Fewest Penalties Per Game	25	4.57
Duke	Fewest Penalty Yards Per Game	32	40.71
Duke	Time of Possession	84	   29:03
Texas	Stat	Rank	Value
Texas	Total Offense	64	408.7
Texas	Rushing Offense	36	196.2
Texas	Passing Offense	79	212.5
Texas	Team Passing Efficiency	95	117.73
Texas	Scoring Offense	65	29.3
Texas	Total Defense	68	407.2
Texas	Rushing Defense	83	183.1
Texas	Passing Yards Allowed	53	224.2
Texas	Team Passing Efficiency Defense	38	120.69
Texas	Scoring Defense	57	25.8
Texas	Turnover Margin	39	0.31
Texas	3rd Down Conversion Pct	59	0.405
Texas	4th Down Conversion Pct	75	0.458
Texas	3rd Down Conversion Pct Defense	43	0.368
Texas	4th Down Conversion Pct Defense	T-22	0.385
Texas	Red Zone Offense	23	0.881
Texas	Red Zone Defense	92	0.865
Texas	Net Punting	40	37.79
Texas	Punt Returns	27	11.45
Texas	Kickoff Returns	72	21.02
Texas	First Downs Offense	63	273
Texas	First Downs Defense	76	275
Texas	Fewest Penalties Per Game	45	5.15
Texas	Fewest Penalty Yards Per Game	58	45.92
Texas	Time of Possession	53	   30:17
Maryland	Stat	Rank	Value
Maryland	Total Offense	75	396.9
Maryland	Rushing Offense	83	148.4
Maryland	Passing Offense	48	248.5
Maryland	Team Passing Efficiency	61	130.31
Maryland	Scoring Offense	84	26.2
Maryland	Total Defense	44	374.4
Maryland	Rushing Defense	45	149.3
Maryland	Passing Yards Allowed	57	225.1
Maryland	Team Passing Efficiency Defense	64	126.94
Maryland	Scoring Defense	55	25.3
Maryland	Turnover Margin	T-102	-0.54
Maryland	3rd Down Conversion Pct	114	0.317
Maryland	4th Down Conversion Pct	108	0.333
Maryland	3rd Down Conversion Pct Defense	21	0.342
Maryland	4th Down Conversion Pct Defense	27	0.412
Maryland	Red Zone Offense	60	0.826
Maryland	Red Zone Defense	115	0.906
Maryland	Net Punting	91	35.84
Maryland	Punt Returns	34	10.74
Maryland	Kickoff Returns	39	22.84
Maryland	First Downs Offense	83	246
Maryland	First Downs Defense	T-43	254
Maryland	Fewest Penalties Per Game	24	4.46
Maryland	Fewest Penalty Yards Per Game	17	36.69
Maryland	Time of Possession	68	   29:33
UCLA	Stat	Rank	Value
UCLA	Total Offense	38	448.5
UCLA	Rushing Offense	35	196.6
UCLA	Passing Offense	43	251.8
UCLA	Team Passing Efficiency	15	155.00
UCLA	Scoring Offense	20	36.9
UCLA	Total Defense	54	387.1
UCLA	Rushing Defense	71	169.5
UCLA	Passing Yards Allowed	40	217.6
UCLA	Team Passing Efficiency Defense	44	121.20
UCLA	Scoring Defense	35	23.2
UCLA	Turnover Margin	T-17	0.77
UCLA	3rd Down Conversion Pct	12	0.490
UCLA	4th Down Conversion Pct	95	0.417
UCLA	3rd Down Conversion Pct Defense	26	0.349
UCLA	4th Down Conversion Pct Defense	50	0.478
UCLA	Red Zone Offense	42	0.859
UCLA	Red Zone Defense	62	0.830
UCLA	Net Punting	16	39.44
UCLA	Punt Returns	52	8.92
UCLA	Kickoff Returns	9	24.85
UCLA	First Downs Offense	31	303
UCLA	First Downs Defense	107	293
UCLA	Fewest Penalties Per Game	T-120	8.15
UCLA	Fewest Penalty Yards Per Game	120	73.85
UCLA	Time of Possession	85	   29:03
Hawaii	Stat	Rank	Value
Hawaii	Total Offense	57	416.0
Hawaii	Rushing Offense	113	114.6
Hawaii	Passing Offense	19	301.4
Hawaii	Team Passing Efficiency	72	126.81
Hawaii	Scoring Offense	72	27.4
Hawaii	Total Defense	115	494.7
Hawaii	Rushing Defense	104	213.6
Hawaii	Passing Yards Allowed	116	281.1
Hawaii	Team Passing Efficiency Defense	99	144.82
Hawaii	Scoring Defense	113	38.8
Hawaii	Turnover Margin	T-112	-0.83
Hawaii	3rd Down Conversion Pct	111	0.323
Hawaii	4th Down Conversion Pct	83	0.444
Hawaii	3rd Down Conversion Pct Defense	85	0.418
Hawaii	4th Down Conversion Pct Defense	64	0.524
Hawaii	Red Zone Offense	T-106	0.750
Hawaii	Red Zone Defense	T-108	0.887
Hawaii	Net Punting	25	38.76
Hawaii	Punt Returns	72	7.44
Hawaii	Kickoff Returns	74	20.96
Hawaii	First Downs Offense	70	261
Hawaii	First Downs Defense	116	301
Hawaii	Fewest Penalties Per Game	108	7.33
Hawaii	Fewest Penalty Yards Per Game	112	64.75
Hawaii	Time of Possession	117	   26:38
Buffalo	Stat	Rank	Value
Buffalo	Total Offense	77	394.7
Buffalo	Rushing Offense	67	167.4
Buffalo	Passing Offense	68	227.3
Buffalo	Team Passing Efficiency	59	130.61
Buffalo	Scoring Offense	54	30.3
Buffalo	Total Defense	49	382.8
Buffalo	Rushing Defense	67	166.6
Buffalo	Passing Yards Allowed	38	216.2
Buffalo	Team Passing Efficiency Defense	33	119.40
Buffalo	Scoring Defense	T-40	24.4
Buffalo	Turnover Margin	6	1.08
Buffalo	3rd Down Conversion Pct	61	0.401
Buffalo	4th Down Conversion Pct	T-72	0.471
Buffalo	3rd Down Conversion Pct Defense	25	0.348
Buffalo	4th Down Conversion Pct Defense	1	0.222
Buffalo	Red Zone Offense	32	0.872
Buffalo	Red Zone Defense	8	0.714
Buffalo	Net Punting	84	36.03
Buffalo	Punt Returns	94	6.00
Buffalo	Kickoff Returns	51	22.04
Buffalo	First Downs Offense	58	276
Buffalo	First Downs Defense	34	246
Buffalo	Fewest Penalties Per Game	79	5.92
Buffalo	Fewest Penalty Yards Per Game	105	61.38
Buffalo	Time of Possession	32	   31:32
Wisconsin	Stat	Rank	Value
Wisconsin	Total Offense	18	480.8
Wisconsin	Rushing Offense	8	283.8
Wisconsin	Passing Offense	93	197.1
Wisconsin	Team Passing Efficiency	52	133.75
Wisconsin	Scoring Offense	27	34.8
Wisconsin	Total Defense	7	305.1
Wisconsin	Rushing Defense	5	102.5
Wisconsin	Passing Yards Allowed	17	202.5
Wisconsin	Team Passing Efficiency Defense	18	113.64
Wisconsin	Scoring Defense	6	16.3
Wisconsin	Turnover Margin	56	0.08
Wisconsin	3rd Down Conversion Pct	54	0.418
Wisconsin	4th Down Conversion Pct	T-41	0.550
Wisconsin	3rd Down Conversion Pct Defense	4	0.306
Wisconsin	4th Down Conversion Pct Defense	40	0.450
Wisconsin	Red Zone Offense	36	0.864
Wisconsin	Red Zone Defense	21	0.758
Wisconsin	Net Punting	94	35.68
Wisconsin	Punt Returns	73	7.43
Wisconsin	Kickoff Returns	31	23.10
Wisconsin	First Downs Offense	47	286
Wisconsin	First Downs Defense	9	209
Wisconsin	Fewest Penalties Per Game	17	4.23
Wisconsin	Fewest Penalty Yards Per Game	19	37.23
Wisconsin	Time of Possession	4	   33:34
Minnesota	Stat	Rank	Value
Minnesota	Total Offense	105	343.3
Minnesota	Rushing Offense	37	195.2
Minnesota	Passing Offense	115	148.1
Minnesota	Team Passing Efficiency	87	121.46
Minnesota	Scoring Offense	85	25.7
Minnesota	Total Defense	43	373.2
Minnesota	Rushing Defense	54	158.2
Minnesota	Passing Yards Allowed	35	215.1
Minnesota	Team Passing Efficiency Defense	69	127.08
Minnesota	Scoring Defense	25	22.2
Minnesota	Turnover Margin	T-42	0.23
Minnesota	3rd Down Conversion Pct	49	0.423
Minnesota	4th Down Conversion Pct	T-6	0.700
Minnesota	3rd Down Conversion Pct Defense	42	0.368
Minnesota	4th Down Conversion Pct Defense	T-93	0.591
Minnesota	Red Zone Offense	19	0.892
Minnesota	Red Zone Defense	15	0.740
Minnesota	Net Punting	58	37.03
Minnesota	Punt Returns	50	8.95
Minnesota	Kickoff Returns	50	22.10
